Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow,Fuel_CNG,Fuel_Diesel,Fuel_Petrol,Age_08_04,KM,HP,Met_Color,Automatic,CC,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Parking_Assistant,Tow_Bar,Price
0,0,0,1,0,0,0,0,0,0,0,0,1,41,39659,110,1,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,12500
0,0,1,0,0,0,0,0,0,0,0,0,1,43,39650,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,13950
0,0,0,0,1,0,0,0,0,0,0,0,1,39,39524,97,1,0,1398,3,5,69,1025,1,1,3,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,11500
0,0,0,0,1,0,0,0,0,0,0,0,1,44,39516,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,13950
0,0,0,0,1,0,0,0,0,0,0,0,1,41,39439,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11895
0,0,1,0,0,0,0,0,0,0,0,0,1,44,39000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,42,38932,110,1,0,1600,3,5,69,1040,0,1,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13500
0,0,0,0,0,1,0,0,0,0,0,0,1,37,38812,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,11450
0,0,0,1,0,0,0,0,0,0,0,0,1,42,38665,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,12450
0,0,0,1,0,0,0,0,0,0,0,0,1,40,38653,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,44,38461,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,13995
0,0,0,0,1,0,0,0,0,0,0,0,1,42,38078,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,11750
0,0,0,0,0,1,0,0,0,0,0,0,1,39,37782,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,11650
0,0,0,0,1,0,0,0,0,0,0,0,1,43,37576,97,0,0,1400,3,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,41,37533,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13950
0,1,0,0,0,0,0,0,0,0,0,0,1,44,37389,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,12950
0,0,1,0,0,0,0,0,0,0,0,0,1,38,37320,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,42,37000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9900
0,0,0,1,0,0,0,0,0,0,0,0,1,44,37000,110,0,0,1600,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,40,36566,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,11990
0,0,1,0,0,0,0,0,0,0,0,0,1,36,36269,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,10750
0,0,0,0,0,0,1,0,0,0,0,0,1,37,36074,110,1,1,1600,5,5,19,1075,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,13950
0,1,0,0,0,0,0,0,0,0,0,0,1,44,36066,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,11250
0,0,0,0,1,0,0,0,0,0,0,0,1,39,34599,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,12950
0,0,0,0,0,1,0,0,0,0,0,0,1,41,34000,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,42,33623,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,10950
0,0,0,0,0,1,0,0,0,0,0,0,1,33,33591,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,35,33258,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,12950
0,0,0,0,0,1,0,0,0,0,0,0,1,43,33113,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,11695
0,0,0,0,0,0,1,0,0,0,0,0,1,41,33000,110,1,1,1600,5,6,19,1075,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,11000
0,0,0,0,0,0,0,0,0,1,0,0,1,35,32941,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,13950
0,0,1,0,0,0,0,0,0,0,0,0,1,38,32781,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,11950
0,1,0,0,0,0,0,0,0,0,0,0,1,40,32532,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,11750
0,0,0,0,0,0,1,0,0,0,0,0,1,34,32431,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,12400
0,1,0,0,0,0,0,0,0,0,0,0,1,35,32000,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,12500
0,0,0,0,0,0,1,0,0,0,0,0,1,33,31000,110,1,0,1600,5,5,19,1075,0,1,6,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,12900
0,0,0,1,0,0,0,0,0,0,0,0,1,41,30989,110,0,0,1600,3,5,69,1045,0,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,12200
0,0,0,0,0,0,1,0,0,0,0,0,1,43,30742,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,12750
0,0,0,0,0,1,0,0,0,0,0,0,1,42,30190,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,41,29716,116,1,0,1600,5,5,85,1075,0,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11900
0,0,0,0,0,0,1,0,0,0,0,0,1,44,29716,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,42,29640,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,14950
0,0,0,0,1,0,0,0,0,0,0,0,1,41,29056,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,33,28715,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,12950
0,0,0,0,0,1,0,0,0,0,0,0,1,41,28571,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,14950
0,0,1,0,0,0,0,0,0,0,0,0,1,40,28362,110,1,0,1600,3,5,69,1040,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,13450
0,0,0,0,0,1,0,0,0,0,0,0,1,38,28150,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,13750
0,0,0,0,1,0,0,0,0,0,0,0,1,43,27301,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,12950
0,0,1,0,0,0,0,0,0,0,0,0,1,33,27240,110,1,0,1600,5,5,85,1075,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,12750
0,0,0,0,0,0,0,0,0,1,0,0,1,39,27170,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,11895
0,0,0,1,0,0,0,0,0,0,0,0,1,42,27141,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,38,26262,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,12450
0,0,0,0,1,0,0,0,0,0,0,0,1,38,26000,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,12500
0,0,1,0,0,0,0,0,0,0,0,0,1,43,25228,110,1,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,14950
0,0,0,1,0,0,0,0,0,0,0,0,1,39,25062,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,13750
0,0,0,1,0,0,0,0,0,0,0,0,1,39,24723,110,1,1,1600,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,12695
0,1,0,0,0,0,0,0,0,0,0,0,1,33,24650,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,14990
0,0,0,1,0,0,0,0,0,0,0,0,1,43,24553,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,12750
0,0,0,0,0,1,0,0,0,0,0,0,1,41,24475,110,1,0,1600,5,5,69,1030,0,1,12,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,14350
0,0,1,0,0,0,0,0,0,0,0,0,1,39,24444,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,35,24011,97,0,0,1400,3,5,69,1025,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,11500
0,0,0,0,1,0,0,0,0,0,0,0,1,41,24000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,11950
0,0,0,1,0,0,0,0,0,0,0,0,1,40,23616,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,13450
0,0,0,0,0,0,1,0,0,0,0,0,1,38,22865,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,12900
0,0,0,1,0,0,0,0,0,0,0,0,1,41,22780,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,10500
0,0,1,0,0,0,0,0,0,0,0,0,1,35,21904,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,41,21651,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,37,21500,110,1,0,1600,5,5,69,1030,1,0,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,11450
0,0,0,1,0,0,0,0,0,0,0,0,1,44,21027,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,13250
0,0,0,0,0,1,0,0,0,0,0,0,1,39,18500,110,0,0,1600,4,5,69,1030,0,0,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,10250
0,0,0,1,0,0,0,0,0,0,0,0,1,35,18000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,13995
0,0,0,0,1,0,0,0,0,0,0,0,1,40,17051,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,33,16512,97,1,0,1400,5,5,19,1085,0,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,13250
0,0,0,0,0,0,1,0,0,0,0,0,1,40,16325,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,38,16000,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,11750
0,0,0,1,0,0,0,0,0,0,0,0,1,39,12000,110,1,0,1600,5,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11500
0,0,1,0,0,0,0,0,0,0,0,0,1,43,10000,97,1,0,1400,5,5,85,1060,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13500
0,0,0,0,0,0,0,0,1,0,0,1,0,53,216000,69,0,0,1900,3,5,185,1110,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,6500
0,0,0,0,0,1,0,0,0,0,0,1,0,51,198167,69,0,0,1900,4,5,185,1095,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,6400
0,0,1,0,0,0,0,0,0,0,0,1,0,53,176000,69,0,0,1900,3,5,185,1105,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,7000
0,0,1,0,0,0,0,0,0,0,0,1,0,54,174139,72,1,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7750
0,0,0,0,0,0,1,0,0,0,0,1,0,45,174000,69,1,0,1900,5,5,185,1095,0,0,6,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8900
0,0,1,0,0,0,0,0,0,0,1,0,0,55,150000,110,1,0,1600,3,5,72,1075,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8500
0,0,0,0,0,1,0,0,0,0,0,1,0,54,149329,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,8950
0,0,0,0,0,0,1,0,0,0,0,0,1,51,146736,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,9900
0,0,0,0,1,0,0,0,0,0,0,1,0,53,143513,69,0,0,1900,5,5,185,1140,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250
0,0,0,0,0,1,0,0,0,0,1,0,0,48,142130,110,0,0,1600,5,5,197,1119,0,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,9250
0,0,0,0,1,0,0,0,0,0,0,1,0,48,140700,69,1,0,1900,5,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,7750
0,0,0,0,0,0,1,0,0,0,0,1,0,54,138394,69,1,0,1900,4,5,185,1095,0,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,9450
0,0,1,0,0,0,0,0,0,0,0,1,0,55,137000,72,1,0,2000,5,5,185,1135,0,0,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,7750
0,0,0,0,1,0,0,0,0,0,0,1,0,52,135258,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,8250
0,1,0,0,0,0,0,0,0,0,0,0,1,49,131364,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,0,0,0,1,0,0,1,0,56,129155,69,0,0,1800,5,5,64,1110,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4450
0,1,0,0,0,0,0,0,0,0,0,0,1,50,126110,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,48,119742,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,9000
0,0,1,0,0,0,0,0,0,0,0,1,0,53,117913,69,1,0,1900,5,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,9950
0,0,1,0,0,0,0,0,0,0,0,1,0,47,117430,90,1,0,2000,3,5,210,1165,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,12450
0,0,0,1,0,0,0,0,0,0,0,0,1,55,117175,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,10500
0,0,1,0,0,0,0,0,0,0,0,0,1,54,115558,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,10750
0,0,0,0,1,0,0,0,0,0,0,0,1,53,115113,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,8950
0,0,1,0,0,0,0,0,0,0,0,1,0,54,115046,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,10500
0,0,0,1,0,0,0,0,0,0,0,1,0,56,113997,72,1,0,2000,5,5,64,1135,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5150
0,0,1,0,0,0,0,0,0,0,0,0,1,49,107859,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10950
0,1,0,0,0,0,0,0,0,0,0,0,1,52,104805,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,9450
0,0,0,1,0,0,0,0,0,0,0,0,1,54,103454,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,9950
0,0,0,0,0,0,0,0,1,0,0,1,0,51,103018,69,0,0,1900,5,5,185,1140,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,10950
0,0,0,0,0,1,0,0,0,0,0,0,1,47,102352,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,11900
0,0,0,1,0,0,0,0,0,0,0,0,1,50,102030,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,54,101352,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,50,99865,110,1,0,1600,4,5,69,1035,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7900
0,1,0,0,0,0,0,0,0,0,0,0,1,52,99323,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,10950
0,0,0,0,1,0,0,0,0,0,0,1,0,48,98100,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8950
0,0,0,0,1,0,0,0,0,0,0,0,1,51,98040,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11950
0,0,0,0,0,0,1,0,0,0,0,0,1,49,97600,110,1,0,1600,3,5,69,1045,0,1,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,10900
0,0,1,0,0,0,0,0,0,0,0,0,1,55,97234,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,9950
0,1,0,0,0,0,0,0,0,0,0,1,0,51,96135,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,9950
0,0,0,1,0,0,0,0,0,0,0,0,1,54,96100,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,10950
0,0,0,0,0,1,0,0,0,0,0,1,0,55,94401,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8950
0,0,1,0,0,0,0,0,0,0,0,0,1,55,94122,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,8950
0,0,1,0,0,0,0,0,0,0,0,0,1,49,91340,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,10500
0,0,0,0,0,0,0,0,1,0,0,0,1,53,90200,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,1,0,53,90097,69,1,0,1900,5,5,185,1140,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,9250
0,1,0,0,0,0,0,0,0,0,0,0,1,48,89049,97,1,0,1400,5,5,85,1060,0,1,12,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,11500
0,0,0,0,1,0,0,0,0,0,0,0,1,52,89000,110,0,0,1600,5,5,85,1075,0,0,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9750
0,0,0,0,1,0,0,0,0,0,0,0,1,45,87274,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,49,86221,110,0,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,11450
0,0,0,0,0,1,0,0,0,0,0,0,1,54,84598,110,0,0,1600,5,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,12500
0,0,0,1,0,0,0,0,0,0,0,0,1,50,83567,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,10500
0,0,0,0,0,0,1,0,0,0,0,0,1,50,83106,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,12950
0,0,0,1,0,0,0,0,0,0,0,0,1,50,82805,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,12200
0,1,0,0,0,0,0,0,0,0,0,0,1,50,82735,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,54,81905,110,1,0,1600,5,5,19,1105,0,1,6,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,10950
0,0,0,0,0,0,1,0,0,0,0,0,1,49,80320,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,11290
0,0,0,0,0,0,1,0,0,0,0,0,1,49,80090,97,1,0,1400,3,5,69,1030,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,10750
0,0,0,0,0,1,0,0,0,0,0,0,1,53,79800,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10895
0,1,0,0,0,0,0,0,0,0,1,0,0,47,78785,110,1,0,1600,5,5,197,1119,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,11500
0,0,1,0,0,0,0,0,0,0,0,0,1,48,78600,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,9750
0,0,0,0,0,1,0,0,0,0,0,0,1,55,77780,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,10250
0,0,0,0,0,1,0,0,0,0,0,0,1,49,77648,110,0,0,1600,4,5,69,1030,1,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,12500
0,0,1,0,0,0,0,0,0,0,0,0,1,54,77270,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,11950
0,0,1,0,0,0,0,0,0,0,0,0,1,50,76167,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,10750
0,0,0,0,0,1,0,0,0,0,0,0,1,46,75249,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,11450
0,0,0,0,1,0,0,0,0,0,0,0,1,54,75231,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11950
0,0,0,0,0,0,1,0,0,0,0,0,1,48,75045,110,1,0,1600,3,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,11750
0,0,0,0,0,1,0,0,0,0,0,0,1,50,74849,110,1,1,1600,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10950
0,0,0,0,1,0,0,0,0,0,0,0,1,55,74715,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,11950
0,0,0,0,0,0,1,0,0,0,0,1,0,49,74656,69,0,0,1900,3,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,10995
0,0,0,0,1,0,0,0,0,0,0,0,1,56,74500,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11450
0,0,0,0,1,0,0,0,0,0,0,0,1,49,74494,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,8900
0,0,1,0,0,0,0,0,0,0,0,0,1,50,73634,110,0,0,1587,5,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,10500
0,0,0,0,1,0,0,0,0,0,0,0,1,47,73403,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,11750
0,0,0,0,0,0,1,0,0,0,0,0,1,49,73175,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,11450
